# laser 2 log-file
# log-file start-timestamp: 16.01.2012, 00:44
# Timebase	Jitter [MHz]	setpoint [MHz]	rel. Frequency [MHz]	dev. from setpoint [MHz]	in range? [1/0]	upper bound [MHz]	lower bound [MHz]
1039295085	8.420176	0	-11.824605	-11.824605	0	2.000000	-2.000000
1039295603	4.066849	0	-24.213027	-24.213027	0	2.000000	-2.000000
1039296135	7.810632	0	-1.328596	-1.328596	1	2.000000	-2.000000
1039296405	3.414864	0	-9.615040	-9.615040	0	2.000000	-2.000000
1039296658	3.839434	0	-6.950495	-6.950495	0	2.000000	-2.000000
1039297126	3.019393	0	-6.439534	-6.439534	0	2.000000	-2.000000
1039297780	2.413472	0	-2.186273	-2.186273	0	2.000000	-2.000000
1039298055	2.470413	0	9.751734	9.751734	0	2.000000	-2.000000
1039298550	2.226467	0	18.137219	18.137219	0	2.000000	-2.000000
1039298791	3.234293	0	24.718564	24.718564	0	2.000000	-2.000000
1039299045	3.487648	0	27.901182	27.901182	0	2.000000	-2.000000
1039299320	3.624656	0	31.561113	31.561113	0	2.000000	-2.000000
1039299898	4.021966	0	34.725653	34.725653	0	2.000000	-2.000000
1039300145	6.394840	0	34.012366	34.012366	0	2.000000	-2.000000
1039300420	3.710506	0	33.795861	33.795861	0	2.000000	-2.000000
1039301025	3.718778	0	18.023089	18.023089	0	2.000000	-2.000000
1039301300	4.072460	0	18.216274	18.216274	0	2.000000	-2.000000
1039301824	3.088392	0	10.364249	10.364249	0	2.000000	-2.000000
1039302317	4.825906	0	-16.731091	-16.731091	0	2.000000	-2.000000
1039302565	3.289435	0	-4.396305	-4.396305	0	2.000000	-2.000000
1039302785	2.950234	0	14.372411	14.372411	0	2.000000	-2.000000
1039303070	4.428242	0	23.167954	23.167954	0	2.000000	-2.000000
1039303335	2.883287	0	30.290953	30.290953	0	2.000000	-2.000000
1039303837	3.328420	0	27.601425	27.601425	0	2.000000	-2.000000
1039304114	4.154451	0	20.400760	20.400760	0	2.000000	-2.000000
1039304356	4.464971	0	23.371375	23.371375	0	2.000000	-2.000000
1039304878	1.511708	0	24.266046	24.266046	0	2.000000	-2.000000
1039305437	3.767525	0	26.752488	26.752488	0	2.000000	-2.000000
1039305701	3.242406	0	24.652788	24.652788	0	2.000000	-2.000000
1039305976	3.375335	0	25.697509	25.697509	0	2.000000	-2.000000
1039306872	4.500370	0	27.707381	27.707381	0	2.000000	-2.000000
1039307131	5.464919	0	26.923847	26.923847	0	2.000000	-2.000000
1039307681	3.771863	0	12.694270	12.694270	0	2.000000	-2.000000
1039307911	3.672314	0	20.745985	20.745985	0	2.000000	-2.000000
1039308506	2.769126	0	24.758555	24.758555	0	2.000000	-2.000000
1039308781	3.703567	0	23.582793	23.582793	0	2.000000	-2.000000
1039309849	4.593138	0	20.614230	20.614230	0	2.000000	-2.000000
1039310054	6.180428	0	7.045690	7.045690	0	2.000000	-2.000000
1039310325	2.635107	0	11.303519	11.303519	0	2.000000	-2.000000
1039310596	1.700255	0	20.793771	20.793771	0	2.000000	-2.000000
1039311146	3.642303	0	-19.702906	-19.702906	0	2.000000	-2.000000
1039311366	4.411344	0	-6.543457	-6.543457	0	2.000000	-2.000000
1039311641	4.706876	0	2.360775	2.360775	0	2.000000	-2.000000
1039311928	5.267401	0	3.730576	3.730576	0	2.000000	-2.000000
1039312191	5.415552	0	-13.643180	-13.643180	0	2.000000	-2.000000
1039312741	2.690166	0	-14.724526	-14.724526	0	2.000000	-2.000000
1039312968	2.913082	0	-18.298257	-18.298257	0	2.000000	-2.000000
1039313213	2.605203	0	-18.885919	-18.885919	0	2.000000	-2.000000
1039313482	3.885086	0	-11.871909	-11.871909	0	2.000000	-2.000000
1039313731	5.427344	0	-0.895103	-0.895103	1	2.000000	-2.000000
1039314269	4.231796	0	-9.585759	-9.585759	0	2.000000	-2.000000
1039314511	4.680243	0	-7.654611	-7.654611	0	2.000000	-2.000000
1039315064	5.656195	0	-5.099679	-5.099679	0	2.000000	-2.000000
1039315292	2.580673	0	1.954755	1.954755	1	2.000000	-2.000000
1039315501	4.849458	0	2.945853	2.945853	0	2.000000	-2.000000
1039315766	3.910909	0	4.165715	4.165715	0	2.000000	-2.000000
1039316316	4.306720	0	3.944008	3.944008	0	2.000000	-2.000000
1039316591	2.497213	0	-6.596240	-6.596240	0	2.000000	-2.000000
1039316813	2.931761	0	-9.839639	-9.839639	0	2.000000	-2.000000
1039317082	2.439816	0	-6.935854	-6.935854	0	2.000000	-2.000000
1039317330	5.044161	0	1.008165	1.008165	1	2.000000	-2.000000
1039317581	1.943009	0	8.206939	8.206939	0	2.000000	-2.000000
1039318108	3.727821	0	2.077781	2.077781	0	2.000000	-2.000000
1039318626	2.480809	0	-19.614406	-19.614406	0	2.000000	-2.000000
1039318901	3.498524	0	-5.382460	-5.382460	0	2.000000	-2.000000
1039319176	3.869483	0	6.248472	6.248472	0	2.000000	-2.000000
1039319405	3.514208	0	2.988293	2.988293	0	2.000000	-2.000000
1039320001	7.592491	0	15.844546	15.844546	0	2.000000	-2.000000
1039320559	4.850793	0	-0.129917	-0.129917	1	2.000000	-2.000000
1039320842	3.611096	0	18.148926	18.148926	0	2.000000	-2.000000
1039321061	2.375826	0	13.510033	13.510033	0	2.000000	-2.000000
1039321321	6.426386	0	14.292668	14.292668	0	2.000000	-2.000000
1039321897	4.525228	0	20.808416	20.808416	0	2.000000	-2.000000
1039322147	4.996888	0	31.560833	31.560833	0	2.000000	-2.000000
1039322377	4.579047	0	33.065430	33.065430	0	2.000000	-2.000000
1039322635	1.414852	0	33.659575	33.659575	0	2.000000	-2.000000
1039322886	1.676623	0	36.748464	36.748464	0	2.000000	-2.000000
1039323196	5.108208	0	28.548387	28.548387	0	2.000000	-2.000000
1039323412	2.656239	0	28.387314	28.387314	0	2.000000	-2.000000
1039323632	3.663091	0	31.272195	31.272195	0	2.000000	-2.000000
1039323884	3.170398	0	35.551708	35.551708	0	2.000000	-2.000000
1039324127	2.467936	0	34.802003	34.802003	0	2.000000	-2.000000
1039324740	3.589945	0	36.723218	36.723218	0	2.000000	-2.000000
1039325007	3.962375	0	36.511615	36.511615	0	2.000000	-2.000000
